sn-0001,1309287677.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287678.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287679.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287680.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287681.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287682.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287683.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287684.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287685.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287686.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287687.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287688.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287689.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287690.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287691.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287692.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287693.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287694.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287695.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287696.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287697.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287698.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287699.0,121.497575,31.0209166667,0,0,0.0,175.1
sn-0001,1309287700.0,121.49757,31.020895,0,0,10.77864,179.6
sn-0001,1309287701.0,121.497565,31.0208533333,0,0,15.96424,182.7
sn-0001,1309287702.0,121.497556667,31.0208066667,0,0,18.74224,184.1
sn-0001,1309287703.0,121.497551667,31.0207433333,0,0,24.76124,184.6
sn-0001,1309287704.0,121.497546667,31.0206766667,0,0,24.65012,183.8
sn-0001,1309287705.0,121.497536667,31.0206066667,0,0,27.57628,184.5
sn-0001,1309287706.0,121.49753,31.020535,0,0,29.0764,184.1
sn-0001,1309287707.0,121.497521667,31.0204583333,0,0,29.8172,184.3
sn-0001,1309287708.0,121.497518333,31.0203866667,0,0,27.92816,184.7
sn-0001,1309287709.0,121.497513333,31.0203133333,0,0,28.26152,184.5
sn-0001,1309287710.0,121.49751,31.020235,0,0,30.61356,184.3
sn-0001,1309287711.0,121.497506667,31.02015,0,0,33.11376,182.9
sn-0001,1309287712.0,121.497503333,31.0200666667,0,0,31.96552,181.8
sn-0001,1309287713.0,121.497501667,31.0199833333,0,0,31.96552,181.7
sn-0001,1309287714.0,121.497493333,31.0199066667,0,0,29.05788,181.9
sn-0001,1309287715.0,121.497485,31.0198333333,0,0,28.94676,183.0
sn-0001,1309287716.0,121.497478333,31.0197516667,0,0,24.48344,183.4
sn-0001,1309287717.0,121.497473333,31.019685,0,0,22.0388,183.5
sn-0001,1309287718.0,121.49747,31.0196366667,0,0,16.7606,181.7
sn-0001,1309287719.0,121.497478333,31.01959,0,0,17.14952,183.4
sn-0001,1309287720.0,121.497476667,31.0195466667,0,0,16.1124,184.0
sn-0001,1309287721.0,121.497471667,31.0194883333,0,0,21.68692,183.5
sn-0001,1309287722.0,121.497466667,31.01942,0,0,26.03912,182.7
sn-0001,1309287723.0,121.49746,31.0193483333,0,0,28.72452,183.4
sn-0001,1309287724.0,121.497455,31.0192683333,0,0,30.40984,183.5
sn-0001,1309287725.0,121.49745,31.0191883333,0,0,32.20628,183.5
sn-0001,1309287726.0,121.497453333,31.0191,0,0,33.72492,183.3
sn-0001,1309287727.0,121.49745,31.0190133333,0,0,34.37312,182.6
sn-0001,1309287728.0,121.497445,31.0189266667,0,0,35.33616,181.9
sn-0001,1309287729.0,121.497448333,31.018835,0,0,34.41016,181.3
sn-0001,1309287730.0,121.497456667,31.018745,0,0,34.31756,181.0
sn-0001,1309287731.0,121.497453333,31.0186566667,0,0,35.39172,180.9
sn-0001,1309287732.0,121.497456667,31.018555,0,0,39.05868,181.1
sn-0001,1309287733.0,121.497443333,31.0184483333,0,0,38.66976,181.2
sn-0001,1309287734.0,121.497438333,31.01835,0,0,38.00304,181.6
sn-0001,1309287735.0,121.497433333,31.0182466667,0,0,35.91028,182.0
sn-0001,1309287736.0,121.49743,31.0181516667,0,0,33.63232,182.6
sn-0001,1309287737.0,121.49743,31.0180666667,0,0,31.6692,182.8
sn-0001,1309287738.0,121.497421667,31.0179916667,0,0,29.15048,183.0
sn-0001,1309287739.0,121.49742,31.0179016667,0,0,31.484,178.8
sn-0001,1309287740.0,121.49742,31.0178266667,0,0,33.26192,177.9
sn-0001,1309287741.0,121.497416667,31.0177366667,0,0,35.05836,177.8
sn-0001,1309287742.0,121.497406667,31.0176433333,0,0,38.2438,181.1
sn-0001,1309287743.0,121.497391667,31.0175483333,0,0,37.79932,183.4
sn-0001,1309287744.0,121.497376667,31.017455,0,0,38.96608,184.0
sn-0001,1309287745.0,121.497375,31.017355,0,0,40.29952,183.4
sn-0001,1309287746.0,121.49737,31.01725,0,0,42.33672,182.0
sn-0001,1309287747.0,121.497365,31.0171433333,0,0,43.1516,182.0
sn-0001,1309287748.0,121.497358333,31.0170316667,0,0,44.3554,181.7
sn-0001,1309287749.0,121.497355,31.016915,0,0,46.83708,182.0
sn-0001,1309287750.0,121.497343333,31.0167966667,0,0,47.94828,183.2
sn-0001,1309287751.0,121.497333333,31.01668,0,0,48.63352,183.9
sn-0001,1309287752.0,121.497326667,31.0165566667,0,0,47.3186,183.3
sn-0001,1309287753.0,121.49732,31.0164366667,0,0,45.07768,183.1
sn-0001,1309287754.0,121.497316667,31.0163233333,0,0,44.67024,183.0
sn-0001,1309287755.0,121.497305,31.016215,0,0,43.6146,183.0
sn-0001,1309287756.0,121.497296667,31.0161083333,0,0,41.18848,182.9
sn-0001,1309287757.0,121.497298333,31.0160016667,0,0,41.9478,182.1
sn-0001,1309287758.0,121.497296667,31.015895,0,0,40.61436,181.5
sn-0001,1309287759.0,121.497293333,31.0157966667,0,0,36.78072,180.6
sn-0001,1309287760.0,121.497293333,31.0157033333,0,0,33.44712,180.9
sn-0001,1309287761.0,121.497295,31.0156216667,0,0,28.59488,180.4
sn-0001,1309287762.0,121.497296667,31.01555,0,0,25.29832,180.1
sn-0001,1309287763.0,121.497288333,31.0154833333,0,0,21.9462,181.0
sn-0001,1309287764.0,121.497288333,31.0154266667,0,0,17.85328,181.4
sn-0001,1309287765.0,121.497286667,31.015385,0,0,13.01956,181.3
sn-0001,1309287766.0,121.497286667,31.0153566667,0,0,10.44528,178.5
sn-0001,1309287767.0,121.497283333,31.015325,0,0,13.40848,179.6
sn-0001,1309287768.0,121.49728,31.0152866667,0,0,14.37152,180.6
sn-0001,1309287769.0,121.497271667,31.0152483333,0,0,15.8346,182.1
sn-0001,1309287770.0,121.497265,31.0152116667,0,0,15.22344,182.4
sn-0001,1309287771.0,121.49726,31.015175,0,0,14.33448,184.0
sn-0001,1309287772.0,121.49726,31.0151283333,0,0,17.85328,181.7
sn-0001,1309287773.0,121.497263333,31.0150816667,0,0,17.07544,178.6
sn-0001,1309287774.0,121.497256667,31.0150283333,0,0,22.07584,177.6
sn-0001,1309287775.0,121.497253333,31.0149666667,0,0,23.96488,177.3
sn-0001,1309287776.0,121.497245,31.014905,0,0,25.16868,177.6
sn-0001,1309287777.0,121.497238333,31.01484,0,0,23.92784,178.8
sn-0001,1309287778.0,121.497243333,31.01478,0,0,24.4464,179.5
sn-0001,1309287779.0,121.497243333,31.0146983333,0,0,24.42788,180.2
sn-0001,1309287780.0,121.497246667,31.014635,0,0,25.98356,180.2
sn-0001,1309287781.0,121.49726,31.0145716667,0,0,26.31692,181.8
sn-0001,1309287782.0,121.497261667,31.0145066667,0,0,26.0206,182.5
sn-0001,1309287783.0,121.497266667,31.0144366667,0,0,26.09468,182.7
sn-0001,1309287784.0,121.497261667,31.0143616667,0,0,27.26144,182.5
sn-0001,1309287785.0,121.497255,31.0142766667,0,0,28.03928,182.0
sn-0001,1309287786.0,121.497246667,31.0142066667,0,0,27.55776,182.6
sn-0001,1309287787.0,121.497241667,31.014135,0,0,27.9652,182.6
sn-0001,1309287788.0,121.497235,31.0140616667,0,0,29.4468,182.2
sn-0001,1309287789.0,121.497238333,31.01398,0,0,30.81728,181.7
sn-0001,1309287790.0,121.497238333,31.0139033333,0,0,32.44704,181.6
sn-0001,1309287791.0,121.497233333,31.0138233333,0,0,32.33592,182.4
sn-0001,1309287792.0,121.497233333,31.0137383333,0,0,33.11376,182.6
sn-0001,1309287793.0,121.497216667,31.0136533333,0,0,32.61372,186.1
sn-0001,1309287794.0,121.497208333,31.0135716667,0,0,32.48408,187.5
sn-0001,1309287795.0,121.497205,31.0134883333,0,0,32.15072,187.8
sn-0001,1309287796.0,121.497203333,31.01341,0,0,31.8544,184.1
sn-0001,1309287797.0,121.497201667,31.0133333333,0,0,30.90988,181.9
sn-0001,1309287798.0,121.497193333,31.013255,0,0,28.94676,181.9
sn-0001,1309287799.0,121.497185,31.0131816667,0,0,27.00216,182.6
sn-0001,1309287800.0,121.497173333,31.01312,0,0,19.98308,183.7
sn-0001,1309287801.0,121.497155,31.0130766667,0,0,15.57532,184.3
sn-0001,1309287802.0,121.497161667,31.0130366667,0,0,14.24188,182.1
sn-0001,1309287803.0,121.497166667,31.013,0,0,12.038,180.6
sn-0001,1309287804.0,121.497163333,31.01296,0,0,11.70464,180.2
sn-0001,1309287805.0,121.497166667,31.0129316667,0,0,9.22296,180.2
sn-0001,1309287806.0,121.497156667,31.0129,0,0,9.96376,180.2
sn-0001,1309287807.0,121.497155,31.0128766667,0,0,10.05636,181.4
sn-0001,1309287808.0,121.497155,31.012835,0,0,14.96416,179.6
sn-0001,1309287809.0,121.497163333,31.0127883333,0,0,19.79788,174.9
sn-0001,1309287810.0,121.497171667,31.0127383333,0,0,21.79804,172.9
sn-0001,1309287811.0,121.497175,31.01268,0,0,23.22408,172.4
sn-0001,1309287812.0,121.497173333,31.012615,0,0,26.16876,176.8
sn-0001,1309287813.0,121.497173333,31.01254,0,0,30.16908,177.9
sn-0001,1309287814.0,121.497185,31.0124616667,0,0,33.46564,178.2
sn-0001,1309287815.0,121.497186667,31.0123683333,0,0,37.2252,177.9
sn-0001,1309287816.0,121.497186667,31.0122666667,0,0,41.42924,178.0
sn-0001,1309287817.0,121.497195,31.012165,0,0,42.596,178.1
sn-0001,1309287818.0,121.4972,31.0120583333,0,0,42.65156,177.9
sn-0001,1309287819.0,121.497198333,31.01195,0,0,45.68884,178.0
sn-0001,1309287820.0,121.497201667,31.0118333333,0,0,47.26304,177.5
sn-0001,1309287821.0,121.497206667,31.011715,0,0,48.3372,177.6
sn-0001,1309287822.0,121.497215,31.0115933333,0,0,48.46684,177.3
sn-0001,1309287823.0,121.49722,31.0114733333,0,0,47.92976,177.3
sn-0001,1309287824.0,121.497226667,31.011355,0,0,47.57788,177.1
sn-0001,1309287825.0,121.497235,31.011235,0,0,47.5038,176.7
sn-0001,1309287826.0,121.497243333,31.0111166667,0,0,47.05932,176.5
sn-0001,1309287827.0,121.49725,31.011,0,0,47.54084,176.1
sn-0001,1309287828.0,121.497261667,31.0108783333,0,0,47.98532,175.3
sn-0001,1309287829.0,121.497271667,31.01076,0,0,47.26304,174.3
sn-0001,1309287830.0,121.497283333,31.0106416667,0,0,47.26304,174.0
sn-0001,1309287831.0,121.497298333,31.0105233333,0,0,47.98532,174.4
sn-0001,1309287832.0,121.49731,31.0104016667,0,0,49.02244,174.5
sn-0001,1309287833.0,121.497323333,31.0102733333,0,0,51.2078,174.4
sn-0001,1309287834.0,121.497338333,31.010145,0,0,50.70776,174.4
sn-0001,1309287835.0,121.497348333,31.0100166667,0,0,51.91156,174.7
sn-0001,1309287836.0,121.497358333,31.0098866667,0,0,53.83764,175.4
sn-0001,1309287837.0,121.49737,31.0097483333,0,0,54.5414,175.5
sn-0001,1309287838.0,121.497381667,31.0096083333,0,0,53.67096,175.5
sn-0001,1309287839.0,121.497393333,31.0094716667,0,0,52.81904,175.4
sn-0001,1309287840.0,121.497405,31.009345,0,0,52.11528,174.8
sn-0001,1309287841.0,121.497418333,31.00922,0,0,51.54116,174.8
sn-0001,1309287842.0,121.49743,31.0090916667,0,0,51.5782,175.0
sn-0001,1309287843.0,121.497445,31.0089616667,0,0,50.67072,175.0
sn-0001,1309287844.0,121.497455,31.008835,0,0,50.67072,175.0
sn-0001,1309287845.0,121.497471667,31.0087083333,0,0,50.59664,175.2
sn-0001,1309287846.0,121.497485,31.008585,0,0,49.05948,174.9
sn-0001,1309287847.0,121.497496667,31.0084683333,0,0,48.46684,174.9
sn-0001,1309287848.0,121.497508333,31.0083483333,0,0,47.20748,174.7
sn-0001,1309287849.0,121.497516667,31.00823,0,0,48.04088,175.8
sn-0001,1309287850.0,121.497521667,31.0081083333,0,0,48.9854,176.3
sn-0001,1309287851.0,121.49753,31.0079833333,0,0,48.37424,176.5
sn-0001,1309287852.0,121.49754,31.0078633333,0,0,47.09636,176.6
sn-0001,1309287853.0,121.497553333,31.0077483333,0,0,46.4852,176.4
sn-0001,1309287854.0,121.497566667,31.0076333333,0,0,46.00368,176.3
sn-0001,1309287855.0,121.497575,31.007515,0,0,45.5592,175.9
sn-0001,1309287856.0,121.497588333,31.0074016667,0,0,45.91108,175.6
sn-0001,1309287857.0,121.497598333,31.00729,0,0,44.39244,174.8
sn-0001,1309287858.0,121.497608333,31.007185,0,0,40.39212,174.4
sn-0001,1309287859.0,121.497621667,31.0070933333,0,0,34.94724,173.5
sn-0001,1309287860.0,121.497628333,31.0070133333,0,0,30.29872,174.0
sn-0001,1309287861.0,121.497633333,31.0069466667,0,0,25.35388,174.8
sn-0001,1309287862.0,121.497636667,31.0068866667,0,0,22.20548,176.4
sn-0001,1309287863.0,121.497636667,31.0068366667,0,0,20.6498,177.2
